acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year
0.991,['Λαϊκή Ορχήστρα Μιχάλη Φελουζή'],0.388,175120,0.464,0,2S5XBbI4xL2dGyUFRXkh28,0.8140000000000001,3,0.362,-15.199000000000002,0,Σαμιώτικο - νυφιάτικος,0,1930-01-01,0.114,117.143,0.55,1930
0.7,['Seweryn Goszczyński'],0.772,112000,0.228,0,38NliuAdeIXhfsUx20jDrX,0.0,9,0.224,-21.362,0,Chapter 2.6 - Zamek kaniowski,0,1928,0.953,70.773,0.66,1928
0.638,['Tennessee Ernie Ford'],0.866,143840,0.6409999999999999,0,1izTDXQLw48IT4UK6QvrLy,0.0,10,0.0528,-5.7879999999999985,1,False Hearted Girl,4,1956-03-05,0.0519,111.324,0.927,1956
0.261,['Duffy'],0.7859999999999999,220933,0.8590000000000001,0,5QCkjvphfED3Mpk50ouM0F,0.00016,0,0.11,-3.744,1,Mercy,12,2020-12-16,0.0331,129.94799999999998,0.964,2020
0.289,['Daisha McBride'],0.778,122535,0.631,0,6eUeb2ffg2i2p1Fqz2ogv1,9.41e-06,6,0.101,-7.356,0,2020 Interlude,5,2020-10-30,0.16699999999999998,142.02,0.6509999999999999,2020
0.634,['The Chordettes'],0.616,143613,0.426,0,1T3tP6HvCgDF8ewpRqwM1e,0.0,9,0.0695,-8.399,1,Mr. Sandman,56,2010-04-20,0.0421,110.395,0.589,2010
0.622,['The Moody Blues'],0.361,236693,0.384,0,08d5Ez2xUNJMg0uLFQffp5,0.0254,2,0.596,-10.296,0,Dear Diary,25,1969-04-25,0.0345,88.969,0.333,1969
0.328,"['Madvillain', 'Madlib', 'MF DOOM', 'Viktor Vaughn']",0.537,115827,0.753,1,6WnYONkaYOchkMXUz0Eu0W,1.52e-05,8,0.368,-9.441,1,Fancy Clown,64,2004-03-24,0.35,90.292,0.693,2004
0.000884,['New Order'],0.608,277120,0.957,0,5fbR5XxBRLGMue3QKtDgF3,0.29100000000000004,0,0.16399999999999998,-7.095,1,The Village - 2015 Remaster,45,1983-05-02,0.0302,131.575,0.96,1983
0.0621,['Juan Gabriel'],0.394,205867,0.452,0,5vmqRHDrMgdbw3CIvQycbj,0.000115,0,0.471,-9.307,1,Siempre en Mi Mente,60,1978-01-26,0.0261,73.984,0.599,1978
0.892,"['Johann Sebastian Bach', 'David Oistrakh', 'Igor Oistrakh', 'George Malcolm', 'Royal Philharmonic Orchestra', 'Eugene Goossens']",0.278,323000,0.285,0,08q718JlvmVYrOrdieoyRi,0.0366,2,0.115,-16.035,0,"Double Concerto for 2 Violins, Strings, and Continuo in D Minor, BWV 1043: 3. Allegro",13,1962-01-01,0.0688,178.081,0.5720000000000001,1962
0.917,"['Francesco Sartori', 'Lucio Quarantotto', 'Frank Peterson', 'Sarah Brightman', 'Andrea Bocelli']",0.265,246533,0.468,0,0cj6wRt11vhskr0Spla2E1,0.00395,7,0.0899,-5.916,1,Time To Say Goodbye,47,1997-01-01,0.0336,115.1,0.396,1997
4.6e-05,['Lamb of God'],0.297,292293,0.962,0,18tzenBUBfhF6Z15SGiGPk,0.855,2,0.329,-4.333,1,Black Label,45,2000-09-26,0.0775,90.503,0.336,2000
0.039,['Rhino Bucket'],0.5479999999999999,294560,0.8370000000000001,0,75P9eJ4OtShvS70Zw1KXNF,0.038,8,0.081,-8.136000000000001,1,Beat to Death Like a Dog,38,1992,0.0366,145.877,0.613,1992
0.00792,['Oasis'],0.199,264960,0.952,0,6cDhI73JDLb1jv9RlaUdUA,0.000355,0,0.4370000000000001,-1.976,1,Acquiesce,55,1998-11-03,0.0694,111.521,0.244,1998
0.845,"['Modest Mussorgsky', 'William Kapell']",0.626,32067,0.147,0,58G1Ea9SKYsrFragdbsEyV,0.6579999999999999,6,0.115,-17.629,1,Pictures at an Exhibition: Promenade,0,1945,0.0387,87.79,0.843,1945
0.989,['The Soft Winds'],0.328,297867,0.107,0,3S3vOCAd1ku9jXIe3SefMY,0.92,2,0.111,-28.247,0,The Way You Look Tonight,0,1947,0.0419,70.653,0.599,1947
0.989,['Ignacio Corsini'],0.439,132787,0.158,0,00dYkxYZB1sChcRL6aUK85,0.862,6,0.109,-20.976,0,A Lo Lejos - Remasterizado,0,1924-03-29,0.0732,168.59599999999998,0.746,1924
0.948,['Yanni'],0.21600000000000005,386187,0.199,0,35slYcw3oelzCruMeTne0D,0.981,6,0.0904,-18.43,0,Until the Last Moment,38,1993,0.032,101.935,0.052000000000000005,1993
0.264,['Surfaces'],0.752,177000,0.65,0,0ClnfM4PI0wjlCVTJc9lP7,1.38e-06,4,0.313,-6.194,1,24 / 7 / 365,66,2017-12-03,0.0334,141.16,0.904,2017
0.174,['Silver'],0.4970000000000001,210360,0.764,0,1DjEo63rtbUz2zZPuk6RQq,6.87e-05,0,0.139,-6.709,1,Memory,25,1976,0.0288,133.29399999999998,0.735,1976
0.114,['Europe'],0.455,272133,0.487,0,29wJiSQcze8HEmxkUQykyp,2.43e-06,7,0.358,-7.112,1,Carrie,70,1986,0.0264,136.482,0.139,1986
0.227,['New Kids On The Block'],0.594,204173,0.322,0,5Yta6srq1LWwpirsipLCmF,0.0,2,0.287,-12.097,1,I Still Believe In Santa Claus,30,1989,0.0277,127.487,0.28800000000000003,1989
0.955,['B Jayamma'],0.7070000000000001,135013,0.488,0,2zvpZrR9b9wRm4nKxq4I15,0.00427,11,0.926,-7.234,0,Raare Raare Pillalara,0,1946-12-31,0.127,90.534,0.835,1946
0.92,['Academia dos Renascidos'],0.605,97921,0.202,0,6mmkUPuvF3rMceyiDaDm7X,0.0,0,0.14800000000000002,-18.808,1,A visão!,0,1943,0.165,76.86,0.841,1943
0.828,['Johnny Cash'],0.644,151339,0.623,0,5h0rMecfUCnn6vGP0JRrSg,1.46e-05,5,0.122,-8.972000000000003,1,Big River,15,1964,0.0882,183.758,0.868,1964
0.0659,['The Pussycat Dolls'],0.7559999999999999,218400,0.612,0,3tSuRiNgJmMqmYR23dCqnR,0.0,5,0.274,-4.371,1,I Hate This Part,64,2008-09-23,0.0317,111.572,0.452,2008
0.8079999999999999,['Mina'],0.16699999999999998,206341,0.309,0,0GGHqQcldUM22vsqlbFOx2,0.0,10,0.129,-12.585,1,Un tale,0,1942-11-13,0.0328,172.722,0.345,1942
0.994,"['Stan Getz', 'Oscar Peterson Trio']",0.589,246507,0.0483,0,2pday5uCrVYBdUgvldUJWm,0.92,8,0.114,-21.117,1,I Was Doing All Right,37,1957-01-01,0.0434,117.693,0.397,1957
0.8420000000000001,['Ella Fitzgerald'],0.329,213920,0.16,0,4dRsNHZdFTtYKDh05EyfJw,0.000101,10,0.146,-15.606,1,Ev'ry Time We Say Goodbye,46,1956-01-01,0.0324,80.359,0.232,1956
0.267,"['Freddie Dredd', 'Soudiere']",0.7240000000000001,144000,0.68,1,6gcopravayFoqn40l3XHu6,5.41e-06,7,0.118,-8.04,0,Oh Darling,65,2018-06-25,0.244,79.997,0.247,2018
1.67e-05,"['Bogdan Vix', 'KeyPlayer']",0.379,82000,0.918,0,577ARFTk7Rm9V0jyRMcIAn,1.98e-06,5,0.578,-5.4529999999999985,1,Timeshift (FYHYM2018),1,2018-12-27,0.0715,132.072,0.0744,2018
0.000427,['Rage Against The Machine'],0.417,202040,0.976,0,3moeHk8eIajvUEzVocXukf,0.000134,9,0.107,-6.032,1,Born As Ghosts,43,1999-11-02,0.175,90.395,0.483,1999
0.0166,['Gang Of Four'],0.586,194347,0.939,0,7KwxkDa8n2jU9EmEXx2vTF,0.00193,9,0.053,-5.252999999999999,1,I Found That Essence Rare,31,1979,0.19,160.724,0.963,1979
0.966,"['Nuno Soares', 'Youri Popov']",0.644,482172,0.29,0,0mjqTx11BSCaHOTQbIOJfm,0.483,0,0.121,-13.066,1,Balada e Tarantela,0,1945,0.107,97.136,0.659,1945
0.978,['Harry James'],0.249,199867,0.276,0,3D3U2yrhg1AhVU8BDcAiUa,0.89,3,0.109,-9.721,1,The Man With The Horn,16,1939,0.032,75.789,0.268,1939
0.5329999999999999,['Missy Elliott'],0.797,211120,0.75,1,6zsk6uF3MxfIeHPlubKBvR,0.108,0,0.095,-9.369,1,Get Ur Freak On,68,2001-05-14,0.247,177.87,0.74,2001
0.161,['Black Flag'],0.287,295800,0.8859999999999999,0,3897s4XOWQczz0a0FOEiJy,0.0175,11,0.34700000000000003,-10.937,0,Black Coffee,42,1984-12-01,0.0691,163.245,0.279,1984
0.995,['Judy Garland'],0.5770000000000001,120067,0.24,0,44CuOFLWK86bxMnoNyBvCW,0.16399999999999998,0,0.674,-14.935,0,I Love a Piano,13,1948-07-08,0.0342,74.551,0.698,1948
0.816,"['Otakar Parik', 'Ywan Kawaciuk']",0.33,116410,0.385,0,26SR35zbtasp7HmcUA5pdE,0.931,5,0.163,-13.483,1,Overture (Edited),0,1951-05-01,0.07200000000000001,73.181,0.14,1951
0.607,['Ed Sheeran'],0.614,258987,0.379,0,6fxVffaTuwjgEk5h9QyRjy,0.000464,4,0.0986,-10.48,1,Photograph,67,2013,0.0476,107.989,0.201,2013
0.99,['Victor Silvester and his Ballroom Orchestra'],0.499,175920,0.155,0,6XRVbq2FDfsCMKoDNJjqKG,0.919,3,0.361,-18.062,1,Marta (Rambling Rose of the Wildwood),0,1936,0.0517,116.703,0.487,1936
0.988,['Jean Moscopol'],0.517,206211,0.197,0,7Jw5JLSuEbnYuHZvrwiTql,8.43e-06,5,0.209,-13.432,1,Îndoieli,0,1935-01-01,0.0445,120.238,0.482,1935
0.217,['Morrissey'],0.7559999999999999,235280,0.593,0,5zzOzVV42mwFYsFYR5lxFW,0.00158,5,0.168,-8.547,1,Break up the Family - 2011 Remaster,29,1988-03-15,0.0323,106.141,0.631,1988
0.989,['Satinath Mukherjee'],0.381,206387,0.131,0,0jPTfEBbJhzCo7wAJclQ2Z,0.883,2,0.099,-20.651,1,Kotha Tumi Ghanashyam,0,1952-12-01,0.0459,76.973,0.293,1952
0.394,"['Igor Stravinsky', 'Columbia Symphony Orchestra']",0.152,80507,0.0168,0,6r4kFx6jHD7lXG2iuLaSJp,0.961,8,0.456,-40.484,0,L'Oiseau de feu: Mort de Kachtchei - Profonds ténèbres - 1910 version,0,1948,0.0363,135.209,0.04,1948
0.653,['Marc Anthony'],0.469,314440,0.706,0,6fhM1k6uoPvz5Vd2KaWjnA,0.0,11,0.544,-6.93,0,Te Conozco Bien,57,1995-01-01,0.0607,87.72,0.752,1995
0.000791,['Aerosmith'],0.5,295493,0.981,0,3BbWOytu8sLDD2pgU5z5xz,0.000105,7,0.468,-3.463,1,Shut Up And Dance,39,1993-01-01,0.0808,129.904,0.501,1993
0.995,['Oscar Peterson'],0.536,213343,0.054000000000000006,0,378fQO6iQVpLhBCJMV3sgH,0.907,7,0.0893,-21.877,0,I Couldn't Sleep A Wink Last Night,4,1955-02-08,0.046,80.31,0.223,1955
0.421,['Dire Straits'],0.884,303827,0.468,0,62KeChWhY7Inuu8CPSHE3w,0.534,11,0.17,-11.74,0,Lions,36,1978-10-07,0.0428,112.549,0.755,1978
2.34e-05,['The Offspring'],0.34700000000000003,131067,0.8220000000000001,1,0jTufLTL8bNIRmOfhADMeL,0.00044,5,0.163,-7.282,0,Elders,31,1989-06-15,0.0535,151.541,0.63,1989
0.958,['Bill Evans Trio'],0.379,280187,0.0525,0,41XCiJOUytKpsgT1kDzYzE,0.782,9,0.115,-24.025,0,I Wish I Knew,23,1961,0.0398,169.759,0.0721,1961
0.355,['Kool & The Gang'],0.513,324267,0.675,0,0ggwNBt76BK7sn67uZ5LzA,0.000216,7,0.0705,-9.551,1,Fruitman,19,1974-09,0.0299,98.517,0.82,1974
0.174,['ZZ Top'],0.297,250187,0.924,0,3BMhtHTzh510RHekQ5YT3B,0.000369,0,0.974,-8.481,1,Thunderbird - 2005 Remaster,30,1975-04-18,0.112,99.139,0.35200000000000004,1975
0.992,['Shamshad Begum'],0.721,198211,0.108,0,5YZz6Vg4qsH5slRjuAj2fO,0.124,10,0.419,-12.0,1,Laut Gai Papan Andhiyari,0,1941-12-01,0.422,122.816,0.66,1941
0.971,"['Sergei Rachmaninoff', 'William Kapell', 'Edmund Kurtz']",0.218,336467,0.13699999999999998,0,2RwCDGOB8xQfzSfLYyGSX1,0.8859999999999999,3,0.115,-17.655,1,"Cello Sonata in G Minor, Op. 19: III. Andante",0,1945,0.0349,100.503,0.111,1945
0.00288,['Funkadelic'],0.639,377387,0.765,0,6KwCRGNMsSzas9BZq6SeTb,0.475,2,0.0552,-10.736,1,A Joyful Process,23,1972-05-22,0.0686,97.416,0.583,1972
9.83e-05,['Silverstein'],0.412,207587,0.823,0,2i4yyBwHqj91tSHu0gIeUg,8.149999999999999e-05,4,0.153,-2.572,0,My Heroine,57,2005,0.0323,154.11700000000005,0.162,2005
0.292,['Bob Dylan'],0.4920000000000001,133827,0.534,0,2BhDazuH5PZqsX0LyM0D56,0.0,7,0.22,-8.361,1,Big Yellow Taxi,27,1973-11-16,0.0333,80.525,0.892,1973
0.00742,['808 State'],0.5429999999999999,336400,0.894,0,5mvkOONaApbeTziZvLRo86,0.387,8,0.135,-7.7429999999999986,1,Pacific 202,46,1989-12-04,0.06,128.275,0.502,1989
0.34,['Nat King Cole'],0.468,153733,0.138,0,0PP5FvPTbe9ksjX5HbwQsi,0.0,2,0.0646,-16.837,1,L-O-V-E - Remastered,44,1996-10-15,0.0656,156.735,0.667,1996
0.875,['Bill Evans Trio'],0.606,305893,0.182,0,64y8xJsEMTDuHMEov1DghN,0.546,2,0.081,-20.633000000000006,0,Beautiful Love,20,1961,0.0403,93.496,0.53,1961
0.7909999999999999,['Sigur Rós'],0.122,393427,0.246,0,2zkZGzzWOzGwi1rtWv7mhZ,0.918,3,0.108,-13.991,1,Sigur 3 (Untitled),39,2002-10-29,0.0318,85.609,0.0363,2002
0.105,['Billy Joel'],0.611,221040,0.912,0,60m29Z8TtocKOqDlQEbwUS,0.0,0,0.117,-6.775,1,The Entertainer,49,1974-10-11,0.0398,101.307,0.77,1974
0.0458,['The Shadows'],0.657,143867,0.527,0,5Uv0Co3w8iN9nriBc8r0TK,0.293,9,0.17800000000000002,-10.824000000000002,1,"The Theme from ""Shane""",6,1991,0.0279,120.002,0.8190000000000001,1991
0.846,['Frank Sinatra'],0.292,218293,0.0761,0,3xW8q9WgpTGfHr78ZHb0d0,0.007790000000000002,1,0.102,-20.708,1,With Every Breath I Take - Remastered,53,1957,0.0389,127.014,0.151,1957
0.809,['Joe Pass'],0.565,309227,0.303,0,6ZB2CQxQW16cyVHpMo8Evf,0.816,0,0.102,-17.136,1,Stella By Starlight,25,1974-01-01,0.0808,111.134,0.488,1974
0.468,['Los Bukis'],0.759,203400,0.487,0,1C5b8u6soZnLGkBqYrEtUE,1.09e-05,0,0.0739,-14.291,1,Mi Fantasia,52,1984-01-01,0.0357,126.405,0.962,1984
0.987,"['Panos Gavalas', 'Voula Gika', 'Στέλιος Σουγιουλτζής']",0.391,215173,0.237,0,5lvMsmjshkIWLNG7gW4OmH,3.59e-05,7,0.245,-12.311,0,To παλλικάρι που 'σβησε,0,1935-01-01,0.039,62.917,0.6459999999999999,1935
0.984,"['Surinder Kaur', 'Ram Kamlani']",0.5770000000000001,197067,0.464,0,4hrjCCD8Hqrs2PlKVSaFTN,0.000263,3,0.147,-8.107000000000001,1,Main Apne Dil Ke Haathon,0,1948-01-01,0.0522,104.385,0.861,1948
0.995,"['Lata Mangeshkar', 'Chitalkar']",0.735,192047,0.136,0,3gZz4QOZqNwo4mOW8V8m5f,0.831,0,0.108,-16.384,1,Kaleja Mora Dhadke,0,1949-12-31,0.0979,116.942,0.733,1949
0.606,['Ronnie McDowell'],0.48,174533,0.633,0,0y6Q2VBjyEbcfQcQHVRLu6,0.0,7,0.32299999999999995,-9.09,1,Wandering Eyes - Re-Recorded In Stereo,35,1994-06-14,0.135,186.113,0.887,1994
0.936,"['Nancy Wilson', 'Malcolm Addey']",0.377,165133,0.0686,0,6L4ni5QMuZddtLtBccKNU3,2.46e-05,8,0.073,-17.649,1,All My Tomorrows,27,1963,0.0394,120.687,0.174,1963
0.00605,['Led Zeppelin'],0.639,170516,0.674,0,7qfnStJsXETYnPRI2CUhkG,0.0727,9,0.0741,-9.095,1,Sugar Mama - Mix,29,1982-11-19,0.0702,127.218,0.7340000000000001,1982
0.00617,['Coldplay'],0.545,267867,0.675,0,0FDzzruyVECATHXKHFs9eJ,0.00197,6,0.209,-6.474,1,A Sky Full of Stars,77,2014-05-19,0.0279,124.97,0.162,2014
0.0462,['Avicii'],0.584,199907,0.889,0,5UqCQaDshqbIk3pkhy4Pjg,0.828,1,0.309,-5.941,0,Levels - Radio Edit,76,2011-10-31,0.0343,126.04,0.464,2011
0.994,"['Frédéric Chopin', 'Robert Lortat']",0.29100000000000004,241813,0.042,0,2K3uS44u7Arm31T547EEww,0.929,4,0.127,-25.136,1,"12 Études, Op. 10: No. 3 in E Major ""Tristesse""",0,1931,0.04,74.984,0.0839,1931
0.971,"['Ninon Vallin', 'Georges Thill', 'Germaine Féraldy', ""Chœur et Orchestre de l'Opéra de Paris"", 'Elie Cohen']",0.414,97293,0.0878,0,4h6yGBdlx5VwMiEEFQOBnG,0.0,9,0.512,-18.782,0,"Werther, Acte III: Bonjour, grande sœur!... Mais souffres-tu?",0,1931,0.0543,87.9,0.335,1931
0.0552,['Jordan Knight'],0.83,289760,0.655,0,6xNnPtnmqpktZLFkgT21u7,1.09e-06,7,0.0567,-7.072,1,Give It To You,42,1999-05-25,0.0544,134.869,0.653,1999
0.00197,['We The Kings'],0.35200000000000004,220147,0.912,0,0wVluBsVAVzBKrqspuCcwR,0.0,7,0.193,-4.253,1,"Check Yes, Juliet",71,2007-10-07,0.0725,166.795,0.35100000000000003,2007
0.989,"['Maria Callas', 'Tullio Serafin', 'Choeur et orchestre du Théâtre de la Scala de Milan']",0.162,445933,0.123,0,7B4Q37Q7t37yxqY8T47nFo,0.114,5,0.132,-16.296,1,"Extrait ""Casta Diva""",37,1965,0.0432,87.398,0.0879,1965
0.0635,['Mac Miller'],0.617,173516,0.823,1,24OMJgeZvpSu92TbAe2WYh,0.0,9,0.095,-5.21,1,Party On Fifth Ave.,58,2011-11-08,0.328,97.67,0.6629999999999999,2011
0.691,"['Lester Flatt', 'Earl Scruggs', 'Mother Maybelle Carter']",0.556,153533,0.325,0,0M8qBToqUr2pixuet3rTx1,0.0,2,0.298,-13.708,1,"Jimmie Brown, The Newsboy (with Mother Maybelle Carter)",4,1961,0.0251,91.318,0.8759999999999999,1961
0.0007599999999999999,['MGMT'],0.451,302840,0.931,0,1jJci4qxiYcOHhQR247rEU,0.0049,9,0.361,-3.871,1,Kids,77,2007-12-14,0.0719,122.961,0.172,2007
0.0878,['The Stooges'],0.523,192324,0.941,0,79MMMdYL00iwKVHBSAUkLY,0.14800000000000002,4,0.106,-4.444,0,I Wanna Be Your Dog - 2019 Remaster,57,1969-01-01,0.0377,120.67,0.145,1969
0.0104,['Lita Ford'],0.487,246467,0.887,0,4p4Ml14jcjfJuxJ2of4v7f,1.97e-05,11,0.49,-8.633,0,Playin' with Fire,34,1991-06-18,0.0491,160.254,0.573,1991
0.0735,['Hank Ballard & The Midnighters'],0.5329999999999999,155200,0.759,0,3hkLFVzqOYNrWdkbyuC0L4,0.0,9,0.315,-5.199,1,Finger Poppin' Time,32,1976,0.0356,159.373,0.889,1976
0.8009999999999999,['Loretta Lynn'],0.579,126027,0.649,0,5GRXbATR8x0It3CngfLHJt,4.78e-05,2,0.135,-9.113,1,Your Squaw Is On The Warpath,26,1969-01-01,0.103,172.90099999999995,0.825,1969
0.993,['Titi Botez'],0.514,168020,0.31,0,6lsBbcDNpK5APBIoAhur2A,0.076,4,0.179,-12.667,1,Povestea unui pierde vară,1,1939-01-01,0.0681,113.451,0.458,1939
0.12,['Stevie Ray Vaughan'],0.534,164280,0.4370000000000001,0,1zO47jCtwsqZ73yKzOtM2d,0.826,11,0.0925,-14.222,0,Stang's Swang - Alternate Version,27,1984,0.0298,105.078,0.57,1984
0.0961,"['James Horner', 'The Choir Of Westminster Abbey', 'London Symphony Orchestra']",0.17600000000000002,357400,0.341,0,3qu9KFcekXA3QJLiK2QW6v,0.85,2,0.111,-17.963,1,The Battle Of Stirling [Braveheart - Original Sound Track],39,1995-01-01,0.0424,130.107,0.05,1995
0.985,['Frank Proffitt'],0.4970000000000001,164040,0.23,0,2qiSX8COgtblP4ytYe0juU,0.1,5,0.0987,-20.099,1,Tom Dooley,16,1962-01-01,0.0526,122.091,0.8059999999999999,1962
0.139,['SWV'],0.474,168107,0.459,0,1ib9zzAc7DsTdTtp0LFMS0,0.0,5,0.317,-13.887,1,Anything,35,1992-10-27,0.0347,171.817,0.407,1992
0.016,['Grace Jones'],0.83,313553,0.5379999999999999,0,4qJUooADlW9fJEsinSNYko,0.774,11,0.0739,-14.309,0,Private Life,35,1980-05-01,0.0478,132.312,0.96,1980
0.833,['Asian Tradition Universe'],0.66,190461,0.29600000000000004,0,4lDqFD6lLTvsGR8fWgkDxq,0.8029999999999999,0,0.221,-14.369000000000002,0,New Moon,0,2021-01-04,0.0325,113.441,0.28600000000000003,2021
0.017,['Blondie'],0.394,200864,0.872,0,0yAi8iKRgy90VuNNZd3zhz,0.00364,6,0.17800000000000002,-5.709,1,11:59,32,1978-09-23,0.0587,183.88,0.753,1978
0.675,['Grupo Laberinto'],0.743,145147,0.5539999999999999,0,6TSbJFvhGPklkxOyVR71ts,0.0,7,0.0724,-5.104,1,Caballos Del Pantanal,53,2010-04-29,0.0535,105.91,0.969,2010
0.239,['Sin Bandera'],0.747,267733,0.841,0,6FgQ1jmP02HyO3mM3nk8W1,0.0,9,0.16699999999999998,-6.9460000000000015,1,Sirena,58,2007-11-13,0.0482,101.006,0.708,2007
0.954,['Johnny Cash'],0.596,174627,0.145,0,5mRBBpUjXN3jHFT5GYNrrk,0.00127,4,0.687,-16.797,1,Tennessee Stud,52,1994-01-01,0.0487,80.03,0.643,1994
0.166,['Blind Melon'],0.556,266827,0.8079999999999999,0,5Cr8DxrjyP2fS93XjGXlFl,0.000167,0,0.16399999999999998,-6.965,1,Tones Of Home,52,1992-01-01,0.0335,115.287,0.8440000000000001,1992
0.594,['Lee Morgan'],0.36,662307,0.695,0,1KHBXcAbYTYrUYczFOPHEp,0.105,8,0.123,-10.855,0,The Gigolo,20,1966-01-01,0.0424,167.15200000000004,0.667,1966
0.00267,['Luciano Pizzella'],0.4370000000000001,338599,0.799,0,0H5EJqPjZlldE0DDQPMraC,0.825,0,0.276,-8.779,1,Knives & Co.,0,2009-08-10,0.0779,195.024,0.17,2009
0.0146,['Fame on Fire'],0.611,229412,0.868,0,0MUuR9j0ymUTi6SxWboCet,0.0,0,0.122,-3.995,0,Without Me,65,2019-02-13,0.0645,135.947,0.48,2019
0.000537,"['Droplex', 'Selep']",0.792,420015,0.8420000000000001,0,2zLTfHxUO7VzhWYrDRze5z,0.936,7,0.0835,-9.738,1,Crainum - Selep Remix,0,2015-11-18,0.0846,128.016,0.0569,2015
0.99,['Falange Española'],0.649,166787,0.439,0,0Xe7HSJxQZFXgaBWX9G2vz,8.240000000000001e-05,5,0.77,-10.806,1,Arriba España - Remastered,12,1936-04-20,0.188,121.269,0.569,1936
0.969,['Jimmy Dorsey & His Orchestra'],0.425,189053,0.823,0,6NHjXES0aqEU6eEhgEAo67,0.8109999999999999,3,0.82,-8.959,0,The Champ,0,1944-12-12,0.14400000000000002,126.66,0.818,1944
0.938,['Mohammed Rafi'],0.385,206193,0.222,0,0V9e8YTB9xsVZzteLa2zgX,0.0,2,0.359,-10.173,0,Dil Ki Dil Hi Mein Rahi,0,1949-01-01,0.0744,68.00399999999999,0.41,1949
0.964,['Dranem'],0.725,195867,0.403,0,04NPQH5Ujv250o2eNAwgFa,3.07e-05,8,0.0607,-10.652,1,Les P'tits Pois,0,1931,0.382,118.157,0.8809999999999999,1931
0.591,['Miguel Y Miguel'],0.701,165067,0.34700000000000003,0,1qJUfBoff3AjMvyKGIDSN1,0.0,9,0.206,-9.69,0,El Collar De Guamúchil,41,1998-01-01,0.0338,95.595,0.696,1998
0.273,['Kenny G'],0.848,248293,0.381,0,1fo0NMrNeA8BsEo2wdF27O,0.54,0,0.155,-12.997,1,Midnight Motion,24,1986-09-01,0.0378,109.513,0.8079999999999999,1986
0.251,['Charles Mingus'],0.269,374800,0.486,0,158L9sb16tvsZLiJSbajdP,0.0565,1,0.299,-9.931,1,Celia,28,1963,0.0375,91.575,0.233,1963
0.0187,['Mr Groove'],0.38,311300,0.985,0,1tYWuxQgXJqA4L4jACzjcK,5.3e-05,1,0.226,-5.074,0,NIGHT & DAY,42,1999-01-01,0.0548,75.65899999999998,0.871,1999
0.0658,['MC Shakie'],0.821,202397,0.882,0,4okDP30lyk7aERSIsDFS49,0.35,7,0.368,-6.468,1,U Should Be My Gurl,0,2018-08-29,0.0822,105.014,0.462,2018
0.0852,"['Daniel Bedingfield', ""D'N'D Productions""]",0.8370000000000001,161200,0.765,0,747tpec1a0Hfqvj2za1pBs,7.08e-05,7,0.1,-5.007,0,Gotta Get Thru This - D'N'D Radio Edit,47,2002-01-01,0.0631,133.57,0.912,2002
0.98,"['Gustav Mahler', 'Leonard Bernstein', 'New York Philharmonic']",0.0929,329227,0.0427,0,4m8euag7UNIZVIxgk2NrW4,0.158,1,0.0759,-27.504,1,"Symphony No. 2 in C Minor ""Resurrection"": IV. Urlicht. Sehr feierlich, aber schlicht",17,1964,0.0454,63.00899999999999,0.0367,1964
0.404,['Herb Alpert & The Tijuana Brass'],0.8320000000000001,126893,0.53,0,689DTIE4YIRfuIUG58Z2H2,0.956,8,0.0669,-11.55,1,Spanish Flea,53,1965-10-01,0.0788,81.673,0.867,1965
0.0442,['Legs Diamond'],0.28600000000000003,401880,0.5670000000000001,0,0TpMuAvjXUMFGTuXcUKvZo,0.000205,4,0.103,-8.587,0,Woman,19,1977-03-15,0.034,143.497,0.077,1977
0.818,['Benny Goodman'],0.624,519733,0.662,0,5AdnVDV1VPAdCQRHUvRpkH,0.924,2,0.121,-11.546,0,"Sing, Sing, Sing",6,1935,0.0551,113.575,0.305,1935
0.196,['Whiskey Myers'],0.435,269213,0.631,0,1mtoljguK26CaheZelUTQj,0.000267,6,0.106,-6.396,0,Reckoning,54,2014-02-04,0.0293,76.503,0.152,2014
0.583,['Flatt & Scruggs'],0.736,123907,0.448,0,2I5HrS8Pk3VRs8nSDJK6zz,0.00035,4,0.0781,-9.194,1,You Put Me On My Feet,2,1952,0.0349,95.469,0.901,1952
0.0004940000000000001,['Marilyn Manson'],0.471,202240,0.8909999999999999,1,5nE1r9s9e1rqZ4oqFs4tBh,0.0757,1,0.462,-5.267,1,Dogma,35,1994-01-01,0.0441,176.025,0.217,1994
0.135,"['Neil Young', 'Crazy Horse']",0.551,246560,0.479,0,2cLQVZ7nv5thdNX6mEAVC0,0.0,2,0.151,-6.9979999999999976,1,The Losing End (When You're On) - 2009 Remaster,35,1969-05-14,0.0418,113.311,0.469,1969
0.449,['Kyuss'],0.461,422533,0.168,1,07HF5tFmwh6ahN93JC6LmE,0.8859999999999999,11,0.267,-16.225,0,Space Cadet,56,1994-06-07,0.042,169.675,0.309,1994
0.215,['J.L.B. Y Cía'],0.523,172347,0.7170000000000001,0,2Tm3Dh14FuaZaXxV34VdBA,0.897,9,0.282,-9.201,1,Tuya En Septiembre,33,1989-01-01,0.158,203.674,0.867,1989
0.00295,['Alice Cooper'],0.252,259987,0.971,0,5XeT9fYCeg1jYithrEni7v,5.04e-05,10,0.528,-5.597,0,Bed of Nails,45,1989-07-25,0.1,137.497,0.305,1989
